6.5142,5.8266,0.0000,0.0427,0.0000,0.9298,3.8914,0.0041,0.0001,0.0001,0.0001,0.0029,1
5.4380,1.5659,0.0000,0.0478,0.0000,1.2156,4.3980,0.0041,0.0001,0.0001,0.0001,0.0031,2
4.8054,1.3836,0.0000,0.0711,0.0000,1.2610,4.0660,0.0042,0.0002,0.0001,0.0002,0.0032,4
5.8057,0.6587,0.0000,0.0689,0.0000,1.5927,5.0261,0.0045,0.0002,0.0001,0.0001,0.0032,8
5.8712,0.5355,0.0000,0.0892,0.0000,1.6170,5.1929,0.0041,0.0002,0.0001,0.0001,0.0032,12
5.2346,0.5458,0.0000,0.1538,0.0000,1.4904,4.5709,0.0043,0.0002,0.0001,0.0001,0.0032,16
5.9885,0.2000,0.0000,0.3543,0.0000,1.5264,5.3729,0.0044,0.0002,0.0001,0.0001,0.0032,32
6.0644,0.0221,0.0000,0.3979,0.0000,1.7715,5.9286,0.0035,0.0002,0.0001,0.0001,0.0025,64
11.7279,11.3566,0.0000,0.0009,0.0000,0.0079,0.0255,0.1594,0.0012,0.0005,0.1160,0.0306,1
6.8926,6.6641,0.0000,0.0029,0.0000,0.0132,0.0375,0.1598,0.0012,0.0006,0.1168,0.0305,2
4.5169,4.3565,0.0000,0.0288,0.0000,0.0159,0.0559,0.1867,0.0016,0.0007,0.1327,0.0385,4
5.0211,4.7732,0.0000,0.0649,0.0000,0.1319,0.1519,0.2857,0.0020,0.0010,0.1990,0.0530,8
5.3867,4.9906,0.0000,0.1415,0.0000,0.4456,0.2508,0.4235,0.0033,0.0016,0.3078,0.0822,12
7.2819,6.8554,0.0000,0.1297,0.0000,0.4749,0.4747,0.4153,0.0033,0.0016,0.3003,0.0820,16
6.9857,6.6141,0.0000,0.5479,0.0000,1.0180,0.8620,0.4112,0.0029,0.0016,0.2971,0.0809,32
6.4927,6.2740,0.0000,0.3435,0.0000,5.2672,1.3408,0.3083,0.0028,0.0012,0.2216,0.0635,64
45.2875,44.7083,0.0000,0.0015,0.0000,0.0137,0.0470,6.7025,0.0039,0.0022,6.5153,0.0841,1
26.6665,26.3093,0.0000,0.0046,0.0000,0.0275,0.0577,7.1415,0.0041,0.0032,6.9172,0.1278,2
18.9989,18.7251,0.0000,0.0138,0.0000,0.0406,0.1180,9.5332,0.0069,0.0047,9.2142,0.1920,4
17.0887,16.7160,0.0000,0.0513,0.0000,0.1334,0.2254,8.8567,0.0061,0.0047,8.5418,0.1911,8
17.5573,17.3072,0.0000,0.1380,0.0000,0.3171,0.3045,8.7220,0.0073,0.0047,8.4061,0.1910,12
16.6093,16.3124,0.0000,0.1979,0.0000,0.4907,0.3733,8.7422,0.0055,0.0032,8.4879,0.1295,16
18.1465,17.6315,0.0000,0.5078,0.0000,1.0469,0.9968,8.3543,0.0076,0.0047,8.0344,0.1914,32
18.6379,18.3826,0.0000,1.7785,0.0000,7.2057,1.8618,8.2632,0.0078,0.0047,7.9580,0.1914,64
26.8572,26.4495,0.0000,0.0012,0.0000,0.0126,0.0408,9.1703,0.0024,0.0034,9.0159,0.0681,1
17.6656,17.3884,0.0000,0.0030,0.0000,0.0194,0.0544,8.5575,0.0029,0.0044,8.3397,0.0882,2
11.7077,11.4870,0.0000,0.0093,0.0000,0.0377,0.1089,10.2777,0.0037,0.0054,10.0449,0.1098,4
9.2630,8.9151,0.0000,0.0881,0.0000,0.0917,0.1536,10.4580,0.0060,0.0082,10.1295,0.1690,8
9.9040,9.6257,0.0000,0.1418,0.0000,0.2128,0.2239,9.5305,0.0037,0.0054,9.3044,0.1091,12
9.9601,9.6469,0.0000,0.1988,0.0000,0.3063,0.2611,10.0933,0.0046,0.0064,9.8208,0.1324,16
8.2058,8.0183,0.0000,0.4869,0.0000,0.7760,0.6609,9.8475,0.0037,0.0053,9.6147,0.1092,32
8.7133,8.5475,0.0000,0.9579,0.0000,7.1578,1.5261,12.2811,0.0047,0.0055,12.0047,0.1110,64
5.6731,5.0879,0.0000,0.0482,0.0000,0.8329,3.5058,0.0040,0.0001,0.0001,0.0001,0.0025,1
3.9402,1.1229,0.0000,0.0396,0.0000,0.8873,3.1042,0.0035,0.0001,0.0001,0.0001,0.0023,2
3.9844,1.0695,0.0000,0.0449,0.0000,0.9721,3.3320,0.0035,0.0001,0.0001,0.0001,0.0023,4
4.2879,0.4969,0.0000,0.0610,0.0000,1.2018,3.7043,0.0031,0.0001,0.0001,0.0001,0.0024,8
4.5053,0.5010,0.0000,0.1060,0.0000,1.3327,3.9053,0.0035,0.0001,0.0001,0.0001,0.0024,12
4.5286,0.4755,0.0000,0.1236,0.0000,1.3092,3.9750,0.0051,0.0001,0.0001,0.0001,0.0023,16
5.7403,5.1630,0.0000,0.0431,0.0000,0.8324,3.5862,0.0036,0.0001,0.0001,0.0001,0.0024,1
3.9498,1.0915,0.0000,0.0426,0.0000,0.8551,3.1387,0.0036,0.0001,0.0001,0.0001,0.0025,2
4.2732,1.0940,0.0000,0.0504,0.0000,1.0027,3.5006,0.0032,0.0001,0.0001,0.0001,0.0025,4
4.3702,0.5840,0.0000,0.0703,0.0000,1.2771,3.7206,0.0032,0.0001,0.0001,0.0001,0.0024,8
4.3945,0.4821,0.0000,0.0877,0.0000,1.2471,3.8263,0.0031,0.0001,0.0001,0.0001,0.0024,12
4.4280,0.4992,0.0000,0.1262,0.0000,1.3229,3.8910,0.0035,0.0001,0.0001,0.0001,0.0023,16
4.5030,0.1981,0.0000,0.3799,0.0000,1.1372,3.9572,0.0037,0.0001,0.0001,0.0000,0.0024,32
5.5921,4.9855,0.0000,0.0510,0.0000,0.8344,3.2990,0.0030,0.0001,0.0001,0.0001,0.0022,1
4.1220,1.1216,0.0000,0.0423,0.0000,0.9015,3.2622,0.0037,0.0001,0.0001,0.0001,0.0026,2
4.1153,1.1264,0.0000,0.0658,0.0000,1.0228,3.4791,0.0037,0.0001,0.0001,0.0001,0.0026,4
4.3084,0.5208,0.0000,0.0762,0.0000,1.1970,3.6977,0.0031,0.0001,0.0001,0.0001,0.0024,8
4.3774,0.4831,0.0000,0.0955,0.0000,1.2822,3.7997,0.0033,0.0001,0.0001,0.0000,0.0023,12
4.3728,0.4623,0.0000,0.1049,0.0000,1.2711,3.8235,0.0036,0.0001,0.0001,0.0001,0.0024,16
4.5216,0.1815,0.0000,0.3747,0.0000,1.1440,3.9815,0.0031,0.0001,0.0001,0.0000,0.0024,32
